Id,Predicted
5249,7436.07004861749
7476,8769.32338870605
13343,7259.14272726991
7247,5709.64645067091
15537,2921.13215694867
15251,-579.399866834106
5431,9597.44900971073
10965,-368.493908005525
12313,-2894.87603857276
7034,5275.63362013904
7354,4322.26823273645
11265,7952.23540002443
4150,13737.2256981426
12840,3083.32846079178
3800,13770.5044687147
10776,1383.38531226547
1888,19245.4098571853
14122,-601.176680920462
7851,5055.08566691916
2180,8626.15038815608
470,60286.2036912883
3023,11937.0239385226
14529,5066.23261530774
13787,453.104722362545
14148,1821.007672582
6522,-3868.75096555831
15900,1236.80808876015
8710,1803.6147289066
5525,4552.85213785856
281,48185.7847831287
9321,-5039.46819701757
4886,17020.404798383
1750,16404.5691794672
11784,1540.47671978397
11636,2129.26619051383
2360,16203.8802085275
15247,1801.084951384
11144,-5054.56787927778
11117,4348.39777113204
7965,4859.61838688108
10675,5368.20894168159
4356,7577.9132008417
8365,3434.02973256144
15880,-45.4309252750354
1988,20677.9415992857
1620,23539.0106030796
7056,2619.35869849636
13044,4152.23046597013
1364,30041.4072833757
6656,8062.95776276777
12683,1368.80776118062
12753,3388.57065923905
7230,303.877892348004
3214,13033.0671991785
10104,4865.01581451145
12451,5461.55588344153
12314,593.862498090972
252,68551.336053682
13966,123.193241795387
302,67249.1303140678
964,46582.699246661
2416,20859.5523083237
13572,4448.49318652075
9780,4751.85863553385
6471,5554.39928179749
4382,14746.3402242871
10155,-1594.49182968872
10746,-302.86743510447
2665,15491.4062443447
14455,-1134.01763527702
8715,8401.97220143704
5516,12725.7881149252
14765,2899.10125137372
12539,4481.6527200851
3007,20608.9129704798
9385,73.3121328362668
12686,2678.14812053421
11521,1861.46159638011
14085,3255.49479638667
3290,10900.2005860615
8864,5975.46971407052
11916,-2444.78754139803
7645,7424.26512311595
12543,3745.18495337471
1274,17074.1983154787
9628,3751.34468687038
13260,1169.21789033012
15659,371.178854428574
5019,6888.1104495735
2487,16808.41692078
10659,5890.02288235504
15776,3141.89460600481
15031,1301.44209927157
14347,5720.16394327766
8507,2667.95967616942
1631,19853.5914668993
11351,-123.254081665853
54,89892.4549121385
2181,27248.1307815
11390,2964.9949952609
12731,3719.76265583326
15341,-1717.3179167221
1402,26101.4556915561
3139,10081.3395539358
12436,6461.98770623981
14564,2950.33760481061
12411,-1136.28059346797
6572,14167.3734410638
1869,22536.6105462543
13975,-2792.26335509004
4203,13496.5659081126
9552,7783.71972846412
11743,6604.13095857271
4757,3864.09339172561
15943,2592.88623994438
6138,-257.418074609925
13537,7587.88929847043
9085,5786.89387488544
2320,11158.3282796022
523,40634.8808251124
2457,9603.6018628073
1564,11666.4281852204
6893,5359.69974256931
14495,-974.121838320456
15203,823.52478966299
12217,959.246979771118
13581,931.755770237793
131,150730.093126127
11566,-87.2411481874988
6414,6148.47882262674
4547,-1727.2599942562
12582,5615.40294531144
3045,11820.3712949707
10241,2851.52577143978
8483,3586.89288043351
15519,2128.358181713
11925,541.546337916965
8043,-205.761406931206
13445,1330.54334158126
8782,3424.74378294518
7338,5572.62160752332
8351,3180.87503239859
1203,29031.5979753558
15559,-409.100666762557
8401,1526.0679744552
3304,3002.30628863835
3178,10710.0403853458
5809,2920.96968917816
10486,8087.51451228397
7490,4359.68456526058
12254,2102.8125914681
10154,1947.96224770996
6446,3667.11380008708
6947,3803.85614375715
13686,2368.85819594681
14028,-1291.96154435793
5335,7186.27432016046
14639,-261.25114213087
2813,15875.8433505679
13902,2997.0826461198
1280,44974.0264066063
15437,844.936829202434
15685,-717.834725282692
819,46224.8356641633
6108,11284.9588251295
9659,6748.14137445747
910,35011.9895972805
15862,621.022389997399
3760,11145.5904686628
6941,-3360.90158895959
2809,15219.2277365882
7569,7796.74644778625
11058,5196.83090133243
4568,13685.8475008251
9718,2650.35216282453
8354,6922.55792669032
15008,-923.801894717904
12900,-1213.72619410693
8324,-672.255214509776
3180,9730.71396457821
13500,-813.681485141404
15492,3064.70519461842
11517,2795.57647697607
3386,6096.23432045383
5006,7224.98899038336
9925,2174.24704902373
333,45805.9496763424
5711,2258.85745631343
9876,1405.08786116191
10424,-3259.97434601164
2035,10279.7214298027
12488,5174.09701939605
2594,9819.04200220716
2403,37451.1011384698
3171,13694.6361437448
4613,8541.34284327629
3090,9458.14274460536
13417,2117.29740303255
2422,28353.8350702799
14587,4540.10833948597
12433,3063.3975769241
9810,4926.13642464715
15772,-1809.22055689519
12024,7018.82348768129
5453,4692.21569955123
3154,6351.77734364206
905,21703.5400599981
482,40063.6180466255
7138,4500.7050475529
706,18484.5487719518
614,46859.44379113
14519,771.379886648249
12072,3897.11977758203
7233,4848.16131063188
3473,14948.6321331158
8562,4271.53048681928
13499,-288.790534745654
13480,4776.52065203257
9306,3403.26018323077
1456,16879.145600438
11752,3344.85208060051
15331,-510.325076785435
7555,6666.09175428679
11602,-867.512977501614
1682,18560.7340455184
13163,932.183236992805
14278,-459.110769797657
3550,21075.0466739353
7368,2471.11167754509
13573,-2459.62248822116
2024,22026.1643220947
6243,2928.85351864711
11885,5608.38520636232
12528,4646.06332213565
4336,8979.9962765329
6107,6415.08696671
14890,3136.39290312081
7398,9629.84902417837
9986,4485.00211769759
10055,904.306494797089
15088,3462.7833146662
4708,7216.56787299341
8001,5696.25104281665
14257,2233.59366803813
15906,1969.96181236686
9828,4034.05398747725
13554,1396.57255752593
2780,14163.5578720992
1841,16118.5566994449
583,109953.756832748
10330,10653.3228117898
13072,1070.9519528929
15156,-1106.47103320918
12725,922.974280034841
4086,17412.9904775151
14846,1741.88970040471
1734,14350.2537204489
12516,2886.04730290834
13153,-593.365946291435
3073,7274.07376456282
1721,32173.8087355397
1309,25272.1850954223
754,31696.7985191276
4165,4217.53820834617
812,29892.4977910254
10792,642.545022452523
7521,1347.9898896904
9995,2847.48435545151
13100,-602.479370855683
5168,4893.01205041488
6029,8767.8806500574
5998,6404.60409615298
12524,5763.44712985585
15249,592.615380661666
9358,2219.94262583305
12737,734.738877524664
132,87061.6027689643
8049,769.148771555698
12255,5115.74304650249
10267,4387.76940179338
9616,727.125982842223
2428,20365.5201749128
10317,1594.29218978444
11779,316.739414740834
8107,732.193529042763
3641,18532.0910634572
6836,11691.0573429312
11980,3177.27853661083
12756,671.922565082236
11230,7228.3804205363
2122,11820.8852767467
16003,6727.74607384261
5395,5633.89630253465
13141,2390.31018431087
4359,9409.40054429004
10460,1257.08192224906
13016,1991.14622411576
8219,2237.87784994619
2239,30140.8089620758
12338,6831.97464108554
6213,3715.84988365821
2741,26662.4208952536
7170,-263.472195047731
9074,527.977038634072
14301,169.199024538106
2810,14424.5695629599
10914,3408.21397539481
6204,4789.31354375284
15674,2687.20769348565
14038,1062.52396438228
6924,7098.11395116438
6383,2638.41942102774
8719,3176.55758389131
12739,5743.26324904713
15841,-194.853094823406
6951,8735.47579374074
11756,-796.951464350779
3015,14491.5965993958
1227,29515.4359120881
12327,-513.937474065726
9972,-613.059963653317
10875,-915.613088749416
5694,2545.87393566995
7403,1781.08381798133
1381,12237.7869420613
13183,2590.47056185542
13318,1373.4799756673
4937,12488.80485352
10299,6044.82507840355
7643,2629.9407390499
3628,4133.28777360711
12887,-2511.79769491486
9054,590.373763516467
2633,18157.4364842678
13677,2160.33146230018
14181,2006.0523979143
8158,4994.79935591051
8688,5216.41405591487
3185,14726.6288587427
5210,7879.01360460488
5032,3189.0639459787
3688,6254.89629967817
3669,591.046431602421
14205,1502.02989190583
3982,26740.1498785404
8607,9894.98064828115
2065,16315.4021375527
14697,319.084935210411
1151,18172.4665245031
541,42759.1858827761
1883,24417.1678674702
11357,-380.758102361217
948,26438.6942438107
4228,9176.2706291533
10409,933.115309577404
1676,10742.3064139916
1202,23331.2806397339
6631,9614.27862828913
12373,2072.31101990713
11672,4577.58420137956
4992,2646.15415518103
3790,15761.0530820006
6859,3938.09582777424
858,40126.9572839512
4563,5487.33808812203
3503,7365.56243923353
929,16456.6908025923
1993,15031.1127174742
8935,5166.84165157383
14389,527.652564803264
9882,4077.3492124557
14892,-52.6984042471559
894,19721.9071604719
9891,355.777100020867
15431,7167.71718830804
472,46477.0256193646
9796,-1555.73747403885
12335,6005.53223881356
15955,6759.3492591178
2349,14846.9515557635
2747,19300.383500211
15575,1988.23094754798
7512,2992.33393777774
8852,7627.86212502824
3118,15682.2816728353
10340,3517.77616788186
10510,-1360.14821505071
14644,270.7097505769
10577,5298.4389588414
3863,16520.9961222452
364,49065.3009207508
13654,-163.420814051713
15868,-1408.91615571323
9507,-3444.1078714188
2411,30672.9795773877
394,56556.344732489
8915,9707.0689842019
5022,9171.07790114901
224,68165.8814376219
9811,3681.93612362142
1751,30464.7607480766
4423,6789.51480904836
4856,12834.9537252909
10982,945.159767327677
4782,15967.0402444344
3940,-855.361008673186
10443,2128.42905506322
15678,1741.76645386926
2991,15073.4159598769
11389,5507.24609815714
14819,-377.125032626247
8897,2841.80625251984
4402,9881.87439895286
14252,2534.49119830461
11577,4327.29768931651
9944,995.297763299768
14643,1829.72316101602
7471,2518.08453373154
10713,8016.58075039039
13555,1855.88385760059
14084,3046.08114797021
3791,17059.4894354332
9278,6260.75664730281
8373,9022.08567611654
10490,2168.24790067819
590,24168.601683424
15371,1617.4064249431
5030,21838.9879101904
13905,2020.68730545136
14330,2363.46114550097
5821,12295.0012191665
14899,-395.321739650886
359,75087.5291162292
6919,3339.92884422141
4883,12857.011945477
1322,17962.9115294271
12647,1649.96491416336
6294,7400.32836614159
3564,9399.8146155674
2356,14446.9945685166
4325,8146.04134594312
7840,1042.91287212063
11920,5894.86738471338
66,61112.6954647297
14562,5108.61441334822
11465,4776.67239810804
10828,2013.84900759755
13513,1360.20049464669
5918,911.420588006324
9422,9280.04122597977
8630,1085.59757236811
13198,1487.09357231723
12496,1147.36586474012
873,11542.1290526717
5660,9518.74035519846
4816,11418.0127525227
15318,778.434215286354
11893,6025.93855669497
7364,3273.39817694877
1133,31242.2531449642
4432,15227.6775395101
1653,9932.50354676333
12645,5146.57745104929
326,32637.7348818385
173,91894.0165876907
14750,3223.26260388334
1970,29843.1690985767
14149,2786.94474226901
12351,837.868110110021
1344,44555.084274073
8697,5920.50536627199
4850,10974.6293372424
9821,5927.67742896628
4241,6349.39825825691
13226,5716.88722758774
2830,16686.0960727946
2836,12998.2263699655
15864,-90.7153329389094
1465,21445.4465986655
6876,7847.97888874227
4793,10286.3875681824
5859,6716.41023538472
8866,2520.74784610662
4527,7268.29410072032
1102,32489.5694662138
6728,6285.40286130993
12917,4406.57408905865
10388,1557.81477728932
2391,5126.09181421041
11268,-2950.27867241454
4849,7845.7061900454
6788,4864.95958105042
7636,4118.93651407735
5602,1522.41692541925
8189,4216.38227391566
6657,4051.59429937485
15370,1298.88776239171
9466,1620.21045533405
3041,21435.602984712
13789,2477.27496579974
1462,21201.828605081
9250,4210.49007038824
5055,9068.13052832112
1399,30365.7309270214
13338,-2502.8827014199
8726,3221.23503679614
15108,5692.98536347123
864,20612.3007844022
9615,4608.97293167609
10883,-1583.77713322294
7906,248.914189806064
12730,149.598772087807
9522,7157.57675206221
14831,19.4814997209778
7552,7191.97536063361
1927,20365.9252202208
8013,9576.61430561089
12258,1223.97806860723
4789,8789.42797802645
4153,15388.9146589576
13347,876.245518039721
15523,1455.71339194964
3409,7656.23767497343
13575,-1516.45105094507
13386,3536.07743818473
4668,22347.7467351501
6809,5042.01596273546
954,31246.7479650686
2486,10785.5400709751
14855,2837.15088829148
4901,10192.7545738217
750,38210.7088223969
2750,11170.0548160337
2412,21572.9709964547
12742,5387.83708740775
733,43301.0490051424
342,71993.1385755527
11952,4676.470526596
309,41903.7303513301
10047,1398.97462880688
1334,26100.0932768321
149,56205.4093552432
4656,-3453.49042966911
13838,1959.66060972808
9949,1102.01376293106
8565,3188.10227089126
10622,4264.15150779931
13463,5905.96897678965
7648,4121.46494136375
10239,1116.46374323923
15221,-129.571306191147
10275,879.036641048873
10268,3957.90720068777
8800,647.416674269276
16,35059.4640767325
1924,11892.6918284643
11549,282.438974829436
6384,22665.4099484659
3431,32875.4808413535
15181,1957.31595604688
4579,7537.35396407402
7080,5444.99808581245
14358,539.658426921667
12435,-1089.08200011281
652,27823.2429689427
10195,-3396.59218121739
15290,858.366580946589
13337,2508.46064856463
987,39356.5758841176
14475,-1854.6176098988
7865,2740.92854755143
15212,-1721.14274561037
14352,1568.45350621153
13864,2505.33885629115
11440,2705.59387247342
1026,21719.0322460244
3948,-1033.04325334567
10036,3265.2516667794
11101,3908.09815373291
13384,6641.82003012961
15045,6054.02504070041
2664,19564.7518422703
3646,13098.0407475334
8959,1450.96023811378
5385,6953.0040320528
1629,9795.31631565012
1354,40591.5783310653
2366,9340.41885065454
5849,6299.15580766439
14344,2802.40424431239
967,21279.8136330389
14221,-196.748145343247
13319,2167.53718094887
3709,7862.39906227095
10790,3066.53624243431
8867,-239.231484173681
5376,11801.2482421982
10135,565.58222665748
6271,3922.39322562663
9441,-7713.40924572224
12374,-2666.9830136992
9443,946.535444337562
9543,7012.76502220165
6366,1095.59361930525
11363,2959.96398255866
11984,1957.16965503697
14696,1364.68813014018
9602,5968.16505492459
14402,1191.82923938808
10960,1507.37572156998
5436,6405.23853928974
8816,2536.1963346028
923,27974.790325266
2557,24334.4649731594
2324,12260.6584969163
15496,2955.88630457054
15835,822.169408401502
1668,27014.4881394026
8149,2200.44473958515
10484,-1950.14229967292
5585,6369.6486870786
13299,2402.22842642384
11443,7626.8007980268
15287,792.667985461943
8744,4120.32966800165
2472,18115.0703493889
8673,67.1408308594746
12892,-743.206348643604
3734,16931.0936951366
7166,8353.14979704457
6234,10069.6193776211
4915,-51.3672053337086
4543,12694.6945490157
1989,13486.8953951422
1297,15118.8740630971
420,131346.158727861
1489,27674.4060737593
14874,794.981278968387
3348,9253.74596234802
2138,39041.9532452824
12938,-534.806287816109
15749,3448.14077311343
13139,3479.84908010531
1512,19828.7645437158
10066,8597.51137960876
14164,1576.33840819102
11491,-4318.46238011165
5202,6874.144156565
6499,-219.935299472489
8053,3885.77681063592
15799,1541.92320298867
7850,1426.26955760738
6063,12313.2234209931
3170,7391.9103741833
11632,3764.4429790822
15518,1817.57673478817
15863,1527.17895919631
1411,26211.3462099432
8661,1387.26501282113
196,86218.4487122715
2143,29437.3810865502
8363,1513.81484853244
11309,1858.67971220561
3679,10069.7070675651
12497,3842.56431616011
14932,-1408.81121875545
1323,31745.705852963
7532,8363.17684283293
10062,4885.68770957653
3441,16792.7680743236
458,55837.0120109163
552,37874.5246894467
10433,7065.20179545764
15250,2385.01561892927
610,69944.2008275559
345,77286.6971568987
5740,7351.11095668765
1849,19235.1296810897
5352,9411.03974561906
11929,-1224.89915992155
12383,-1800.23751827837
11377,-812.125131622908
1533,5395.95234138849
2698,8410.16577815484
13941,-1963.80490876506
11504,658.459578076716
9860,4546.0920453551
12845,4406.09205868526
13,115992.697346722
3142,14913.9956444439
14061,1520.82684095351
7966,4045.67310623622
6882,1940.82802502062
4556,15693.5110756213
13286,1308.66147644344
12131,430.290571490872
2866,24641.6657647856
14843,-610.334952347323
15489,593.221461584659
7640,1443.53341723077
14737,2807.18238402153
8973,306.256382205585
7441,1198.92013377232
1046,38086.8494523181
14224,1178.75362253285
3819,9537.52719286886
963,50490.5299752344
1546,30566.6619004001
13009,3291.93963057973
589,52366.2257215771
6200,515.949279432743
1068,41873.4621610058
7759,5238.5041147095
14299,978.273292100159
10601,401.448480928897
8792,4854.12024812362
2505,10892.8703072815
7785,14335.7186726218
15152,-1427.86655907099
15432,187.366472735499
4617,10651.7113975683
1474,11441.4471395631
9100,-480.066003801587
12093,3045.12462853234
13385,2511.4658707754
11741,2127.96460749296
7620,9430.31202673325
5594,6644.05641673745
6421,6337.41493014535
7870,3813.92178168961
3296,24791.1989279471
7393,9437.25730467072
14036,-169.567402676808
6751,6188.4414963308
8676,-1867.59034392209
3635,17520.1970037044
2879,18742.7299226284
13771,2661.77876267544
12226,-1446.74895388829
11514,1137.71344143022
7406,13878.7501949618
1982,19613.1379339046
9114,5492.9716302456
4917,779.84130767707
2017,27179.133000366
8618,1016.58371678626
12868,-178.029961615879
2323,25567.7927127216
9397,-4588.03337114654
3474,16020.6949970548
15858,5060.55905176848
1009,37446.7691509201
1403,19132.4376383105
4934,4620.73168746394
9829,3036.15084994258
9847,1851.88910242598
5845,2180.26488015647
1084,41086.9655749972
15128,2735.16245999536
5420,9206.38484370613
2838,21052.5674639592
7553,1279.54898180334
14514,164.812465654662
12249,1316.5425684436
15618,1773.40760343855
7664,4897.72294094613
1284,21646.1533177809
13051,3060.75520060203
15956,1407.5243132385
1466,8437.91600861501
8178,775.031407984088
15904,693.795455479574
15557,1509.84246687063
11824,4071.27284513406
1234,34429.8846651606
15941,3007.62132104673
14410,2206.17723886537
10604,279.547326067028
11000,2592.37131801761
10117,2878.80256925314
14747,1934.04219104423
8822,-508.86554115199
11881,935.888140448906
8738,7259.45421620111
12077,2576.54439943586
3388,3229.43899882157
960,34969.3225661428
13305,1014.52544138318
2660,32935.8379021121
10217,3279.43477467575
4945,12718.8706630639
11599,3432.78435821314
14466,-383.636711791738
12904,3504.76191207916
9785,7391.70608943383
12127,2357.01229646847
13085,3409.87464603174
14160,1752.91689517413
8430,851.192365849336
8293,4156.48977962418
8574,9758.59876053886
2945,2857.3738163479
8883,1380.70144271935
2384,16313.1899570483
11499,-1528.98051861514
5801,7446.17462833849
9489,1578.95303580897
9149,1173.45899598298
1674,15805.9528712409
10364,7716.9423695014
10374,1792.5688325252
8760,4795.72747900082
6052,9844.37012088108
8348,3891.81227686449
15209,1828.21757366184
8755,4945.95435839632
7226,5795.98494516299
6535,-5082.70110543369
8830,9977.03495599544
1476,7966.67738018486
13586,3490.36290686865
9779,6796.98881685012
1452,22862.8898158463
8881,1713.54700973957
14342,1247.94506135248
15974,764.958317049282
16027,2942.40956956452
8916,6822.18692538687
2126,10802.8887580212
3942,4849.59399300465
11846,3157.91635487027
14570,3002.09230722576
11888,5080.78961104432
13531,5174.16858090407
7369,2745.26670755941
4401,9757.03814501746
6676,14003.3394055091
11654,-787.82678439568
12537,5750.09677865561
10771,7660.83226766548
15448,-1048.49607305336
4070,12483.3977239702
460,56660.676647281
15855,754.602846495805
6032,3510.81942077477
9424,5384.20712660687
8606,6346.82351143211
2657,31547.8107977955
10096,4232.85147716986
3652,26896.1057744242
2113,13098.5397296461
1457,26012.3879072742
9664,1027.18280999103
13147,1723.37100921839
4592,4770.88691503526
15275,4331.82817410531
6111,7270.86932121339
3360,44982.520234876
8694,5921.99279671159
14104,526.226373061956
14914,363.85508929533
11951,-2600.29759174761
10024,3186.90715318634
7866,4385.72263832823
4131,13000.5728683796
14635,352.104914528163
13454,-1203.30852922073
3303,28533.389328002
11915,540.192185300466
6010,7099.41645187909
2795,18704.6681197781
708,30610.337987213
10564,-241.058841383927
2630,25706.2259098672
5951,2520.41441842195
1921,13321.2218668246
5944,6339.27018947132
10337,-219.09603502159
1764,29574.8713036225
7130,1664.68676780849
2254,18579.7336186421
10472,2342.74897606039
8531,9883.19992804558
10114,-644.374338370782
7817,578.946203268832
6913,3986.04280175457
5681,1589.47212879108
3577,13278.048522378
4671,8140.98689710563
8171,4954.66077393132
10760,1358.20977689046
12364,-166.852108205027
9913,5980.66104118258
5887,1560.8969952288
9166,4259.35857589065
5075,10129.6505126852
6324,7299.10817296616
4024,10708.0040257105
13253,3057.90518462761
5077,6572.49701933888
14196,2763.74298317859
186,82500.8344218966
1081,26237.1686913544
4616,8031.46127767369
6795,8506.33502326714
1412,29707.2577261762
1685,27221.5193852366
5563,20129.5864103146
875,44851.12838591
7153,6216.0402928
11991,2373.29706462529
7301,6459.46169539081
9553,2851.85086509512
1420,15945.5797579056
1087,36365.8611181561
7221,-76.0944351341314
10667,-4780.30638155701
7962,3510.72680668003
129,154320.400128538
5719,10455.1971399922
2933,16769.9449745287
10230,3232.28330853599
1428,18217.2104053575
5752,10722.0284397071
13757,2349.58872963035
11094,4039.35543115987
4326,14904.8778546339
2221,38672.3612672835
9589,4861.94326094247
5286,9676.19724036214
14105,2973.78853972554
8734,5325.18627981192
15561,1190.23548750106
669,43199.8553958753
15422,-210.29943088073
1969,9746.51287727011
11232,1978.77820733317
15137,1642.31716395209
15434,2613.35303019203
10161,5562.19461120815
8682,9292.07128670086
10852,2724.26345174689
15917,883.049959353888
9225,4814.79291456036
3710,2352.27336111774
10499,1219.36882751687
10321,-554.980357712808
15199,2911.98714906087
367,82191.1856137387
4102,2655.57553586495
5931,10580.6872717628
4959,12881.791737035
8300,4114.25273192021
9208,1334.75293502997
1294,29903.5028491517
13628,3388.18731621553
9921,6051.56340892175
11889,-48.0487500794479
2577,12230.6812169705
3677,10222.4678346353
9613,-1879.03851685688
10127,2726.88315022872
12922,397.876342890086
14701,534.618601277574
2327,15769.4676887647
12287,-1221.82330998741
11228,3877.04678916782
11649,1617.22165325901
8131,1625.51046708986
1094,31758.2260153586
10761,161.482835352546
8677,2233.34203980815
3965,13262.3931350294
5577,7991.68236131647
8544,4269.22292737931
9373,4845.89146815605
5570,9979.9442833182
4690,19986.3050606618
1304,40008.5601749069
6236,6217.2952723911
8025,5708.2069999197
9064,-1096.12350645064
11587,3032.00896211141
126,117390.338053707
7268,3588.84532942098
12452,690.99851243897
10650,-770.53199852049
15239,2343.3444232753
6896,2738.62566663181
344,76946.3299896262
12596,1664.45669669709
3771,5121.05712768212
5295,5015.18255730308
11169,1929.38594083481
8798,9223.45868909127
10163,6908.82428906937
6201,6290.68540556613
10863,-2833.89349885979
9633,5027.64251140375
9910,5178.88243729627
12317,878.042533671996
12212,939.342342612856
11077,3799.21367452884
11614,6204.38107332926
8201,-3782.56904131579
11484,-2747.32596412761
10753,5456.35987613912
14045,4266.83404463036
4707,15787.8635497765
4624,10657.4316657182
2346,22389.2807265247
305,14536.3742277303
13767,2169.43369848672
14971,2582.4112377903
8292,7306.5724244064
298,84006.6112264591
7099,8792.19214856696
3266,22734.2631709904
9408,5199.86739362473
3374,16196.8012603689
13910,-1498.95362088938
5325,8440.43084050162
10800,-322.74382078801
15831,291.56305200365
1056,2130.33051963431
8325,3661.44119388668
11762,3484.79279721249
7346,11199.8004281645
11264,520.998081742258
15719,-188.081399748693
7887,4599.68557308302
1495,29819.1614533374
8455,9725.86634383051
277,110633.909678509
2797,27128.1889173533
4604,19674.4224424137
8250,5300.65309043186
15182,525.647229237686
13747,5244.61224600426
12205,4751.4834246148
7167,1434.40649832584
6822,10025.0517691466
10406,798.718603639331
5659,14599.8395376971
10795,9209.59512352079
5223,16726.0056707026
3478,26786.9851714325
4606,12975.5941873637
15715,5554.2070177451
13782,1975.76027187029
9935,8419.60923683452
14790,5973.65990354867
7428,6506.78317979269
14110,4940.89889948845
12253,5946.99990738724
15771,2683.73551847712
7315,4272.86950303929
1251,24216.9694138698
15196,2071.75472520141
4259,13988.6954764767
1914,13887.4743207107
15522,2823.28424940151
6489,307.937918581367
13916,3322.84065708748
5782,11630.589663684
4278,7826.27166862347
9716,352.28205485561
969,8909.08256718951
7410,6437.95705308419
5068,7907.28263641035
10515,4509.78694893197
8471,-2985.37936294222
3758,7021.5834191139
562,6819.89262923998
15271,1466.79528759073
14640,3338.53723080966
10295,283.937389852132
486,58696.6913083594
6128,7530.32857532987
5838,10783.4754291101
10192,3266.30701306969
15477,2893.38878599842
11674,2980.81443662678
2370,6329.71961136231
5496,96.9730174654451
5098,9901.39473096588
5537,8107.00141169025
7503,10554.087244252
4631,2042.08779698704
644,50740.7382094101
10435,1928.4798291679
5609,-353.486663054851
15626,3306.58342684262
2101,21505.2638449015
2881,25399.0544129852
9041,6205.10528243539
12819,-475.961533501508
1330,21347.1155028759
3159,9910.44019359397
14348,273.819680532146
3963,-12992.2672344823
1589,35195.0591591279
4797,5229.88204922699
9239,4878.80271081868
3777,19926.2477903731
10594,-1507.17015332417
12028,-734.983219360827
3125,12986.6692377269
972,27742.2820362137
820,21521.4674560559
2142,22213.4025658715
1351,19997.1528698287
13822,2556.91914144401
9749,404.729537957763
14524,3063.23172553036
6706,6782.22189678376
536,31122.8635125355
14073,1108.08822032449
1844,28969.5940402114
203,48074.8313558315
2846,14487.5758403448
13925,2340.39369080075
5690,10081.3542755397
1683,25737.9602770575
9795,1971.0011890603
4257,13609.4987250915
1794,15835.5784891362
14633,210.702872377949
5779,4840.96898688184
5078,2895.46236506025
3488,8956.21012085021
5564,4080.36982812289
5700,1443.75032846772
15154,3057.47717697911
807,32453.9532250675
10057,-478.169795355865
13065,3185.85034965576
5016,5238.10778226651
10184,2274.43493354729
3739,7993.82298942389
16006,1743.79107917321
769,14098.7589732638
13880,1273.37301788903
2943,11199.7693015319
7442,6042.74430860228
3120,12533.3451611659
5599,8465.37524974196
5237,12212.8438178302
4533,12795.0899080399
11838,3321.49811308389
9645,1819.59022218446
2877,17283.1002334985
3110,2961.39337174087
73,102385.713947958
2288,11194.0483682122
15588,2995.06094574094
5372,6159.06345862971
11841,652.976139604018
11996,3871.864426984
9451,1610.33984198937
8084,4051.82539696874
3233,9214.02848520808
11829,3723.04986107744
8976,2406.18806662492
15860,923.827244363609
780,42646.7708859481
12697,6336.7310012092
10237,3202.63135118046
8190,3991.21259646504
15490,4283.62154475412
1616,32965.7444391093
11128,816.537582087991
14755,2300.39288307384
5170,7635.97642404168
2885,9147.84609690447
3830,10219.4151866005
11505,2685.75166074523
8478,7623.92336571988
13107,3395.38385034493
2806,21453.5894755175
7586,4860.99187118316
1843,3461.98431737624
4591,2049.16227225686
14365,-675.13970145163
6663,8539.11456711159
8943,4681.95102163196
7715,3362.31819234181
13525,1174.67380563437
8161,697.620178139619
4907,10467.4311264722
6524,23.7511806516613
1696,40033.1481181409
1401,20370.747087691
6308,2568.590766573
14501,-180.593901334045
7950,4870.59949213482
12250,226.644776696177
1731,24646.7102600229
15056,1590.1394578761
2226,16713.4780790928
9605,2169.93907009595
1504,25797.8063029025
3968,5361.57634850237
15415,3669.24899732723
5294,7322.53415396984
995,26880.8255055988
3519,21454.6693368987
4227,8082.05166422721
8794,7246.02879281221
7238,2089.28405617231
13523,-1173.6398065645
13837,338.007636902958
5273,8335.64813209006
12843,-1509.43874472063
13791,2326.39775202477
9721,1387.80843339654
5895,10837.5206937335
4174,5619.84626639217
3315,14580.0051844671
9654,677.485178502298
175,70744.733559266
11968,1195.86090153151
1107,33714.2533184438
11971,-1236.89146076585
12045,6951.88572635596
11323,149.178816495916
14760,5363.32109851004
13682,872.531728776055
5102,5610.21975057105
11527,34.2859926109377
15200,1875.13239375335
7603,3306.63729108224
15731,2012.7202436251
607,32997.6425746197
5739,5407.12934602953
14223,2377.24020811977
11746,2682.58626703512
10410,1435.65924894376
11155,6177.17229649688
9806,4057.98122148891
9837,10231.9852231455
6407,6740.40152889543
7617,2262.04516816958
11209,2909.64631292387
3117,13599.2358141094
7949,4963.15676619184
13709,9868.8677456695
2572,9202.343774534
15139,5194.69420935672
13237,5232.72512601292
10145,2710.16919092013
12707,1424.38194305342
1639,23255.9091412731
3231,20174.3175599683
3817,13808.2059172073
15778,-218.392027804628
11205,1295.16569604286
4625,8262.45988706527
4749,15774.1601921619
8012,3693.68787403764
11120,2421.67340388066
3723,800.599623938484
391,43540.7104455638
9018,485.421409096765
2389,16845.9343460534
10423,4751.87982476355
11939,3464.06315000422
4468,17791.8077289519
1478,23696.6115651916
7676,-459.826279068293
15717,-639.043564550289
7502,12630.9268769286
9290,5681.39823187973
12178,1207.83740477521
8122,4498.59417680062
5679,4885.7127282699
10383,4017.43575423114
8243,-601.375714167147
6354,5894.78502648757
6970,1095.38191298813
13350,-601.432928310307
2770,-807.153963487379
1783,17406.5521238228
11903,2504.60203020114
11162,2245.81392262155
9544,4416.52663119824
